sex,fnlwgt,race,education_num,marital_status,occupation,relationship,race,capital_gain,capital_loss,hours_per_week,native_country,education,workclass,,income,age
Male,51259,#NAME?,13,Never-married,Prof-specialty,Not-in-family,#NAME?,0,0,47,United-States,Bachelors,Private,,<=50K,31
Male,131088,White,9,Never-married,Handlers-cleaners,Own-child,White,0,0,25,United-States,HS-grad,Private,,<=50K,29
Male,118212,#NAME?,13,Married-civ-spouse,Craft-repair,Husband,#NAME?,3103,0,40,United-States,Bachelors,Private,,>50K,41
Male,293791,White,11,Married-civ-spouse,Transport-moving,Husband,White,0,0,55,United-States,Assoc-voc,Private,,<=50K,41
Male,289430,White,14,Married-civ-spouse,Sales,Husband,White,0,0,45,Mexico,Masters,Self-emp-inc,,>50K,35
Female,35378,White,13,Married-civ-spouse,Sales,Wife,White,0,0,45,United-States,Bachelors,Private,,>50K,33
Male,60227,#NAME?,13,Never-married,Adm-clerical,Not-in-family,#NAME?,0,0,38,United-States,Bachelors,State-gov,,<=50K,37
Female,168139,White,9,Married-civ-spouse,Sales,Wife,White,0,0,40,United-States,HS-grad,Private,,<=50K,69
Female,290763,White,9,Divorced,Handlers-cleaners,Own-child,White,0,0,40,United-States,HS-grad,Private,,<=50K,34
Male,226355,White,11,Married-civ-spouse,Machine-op-inspct,Husband,White,0,2415,70,?,Assoc-voc,Self-emp-inc,,>50K,60
Male,#NAME?,White,10,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,Some-college,Private,,<=50K,36
Male,227644,White,9,Married-civ-spouse,Transport-moving,Husband,White,0,0,50,United-States,HS-grad,Private,,<=50K,41
Female,205267,White,13,Married-civ-spouse,Prof-specialty,Wife,White,0,0,40,United-States,Bachelors,Local-gov,,>50K,58
Male,288020,Asian-Pac-Islander,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,0,0,40,Japan,Bachelors,Private,,<=50K,53
Male,140863,White,10,Married-civ-spouse,Tech-support,Husband,White,0,0,40,United-States,Some-college,Private,,<=50K,29
#NAME?,170915,White,9,Divorced,Tech-support,Not-in-family,White,4865,0,40,United-States,HS-grad,Federal-gov,,<=50K,45
Male,50178,White,10,Married-civ-spouse,Exec-managerial,Husband,White,0,0,38,United-States,Some-college,State-gov,,<=50K,34
Male,112497,White,13,Married-civ-spouse,Tech-support,Husband,White,0,0,40,United-States,Bachelors,Private,,<=50K,36
Female,95244,Black,10,Divorced,Other-service,Unmarried,Black,0,0,35,United-States,Some-college,Private,,<=50K,48
Female,117606,White,11,Never-married,Adm-clerical,Own-child,White,0,0,40,United-States,Assoc-voc,Private,,<=50K,20
Male,89508,White,9,Married-civ-spouse,Transport-moving,Husband,White,0,0,50,United-States,HS-grad,Private,,>50K,35
Male,124244,Black,9,Widowed,Handlers-cleaners,Not-in-family,Black,0,0,40,United-States,HS-grad,Federal-gov,,<=50K,63
Male,154374,White,10,Divorced,Other-service,Unmarried,White,0,0,45,United-States,Some-college,Self-emp-not-inc,,<=50K,41
Male,294936,White,13,Married-civ-spouse,Prof-specialty,Husband,White,0,0,45,United-States,Bachelors,Private,,<=50K,28
Female,347132,Black,10,Never-married,Machine-op-inspct,Not-in-family,Black,0,0,40,United-States,Some-college,Private,,<=50K,30
Female,181934,White,9,Divorced,?,Not-in-family,White,0,0,40,United-States,HS-grad,?,,<=50K,34
Female,316672,White,9,Never-married,Other-service,Unmarried,White,0,0,40,Mexico,HS-grad,Private,,<=50K,31
Female,189382,White,11,Never-married,Adm-clerical,Own-child,White,0,0,38,United-States,Assoc-voc,Private,,<=50K,37
Male,184018,White,10,Divorced,?,Unmarried,White,0,0,40,United-States,Some-college,?,,<=50K,42
Male,184307,White,10,Married-civ-spouse,Exec-managerial,Husband,White,0,0,50,Jamaica,Some-college,Private,,>50K,31
Male,246212,White,14,Married-civ-spouse,Exec-managerial,Husband,White,0,0,45,United-States,Masters,Self-emp-not-inc,,>50K,46
Male,250504,Black,9,Married-civ-spouse,Adm-clerical,Husband,Black,0,0,60,United-States,HS-grad,Federal-gov,,>50K,35
Male,138705,White,9,Married-civ-spouse,Craft-repair,Husband,White,0,0,53,United-States,HS-grad,Private,,<=50K,27
Male,328447,White,2,Married-civ-spouse,Craft-repair,Husband,White,0,0,35,Mexico,1st-4th,Private,,<=50K,41
Female,194608,White,10,Never-married,Other-service,Own-child,White,0,0,20,United-States,Some-college,Private,,<=50K,19
Male,230891,White,10,Never-married,Sales,Not-in-family,White,0,0,45,United-States,Some-college,Private,,<=50K,20
Female,212448,White,9,Widowed,Sales,Unmarried,White,0,0,40,Germany,HS-grad,Federal-gov,,<=50K,59
Male,214010,White,13,Never-married,Other-service,Not-in-family,White,0,0,37,United-States,Bachelors,Private,,<=50K,40
Male,200235,White,10,Married-civ-spouse,Sales,Husband,White,0,0,60,United-States,Some-college,Self-emp-not-inc,,<=50K,56
Male,354573,White,14,Married-civ-spouse,Prof-specialty,Husband,White,15024,0,44,United-States,Masters,Private,,>50K,33
Female,205733,White,10,Never-married,Exec-managerial,Not-in-family,White,0,0,60,United-States,Some-college,Self-emp-inc,,<=50K,30
Male,185041,White,9,Married-civ-spouse,Machine-op-inspct,Husband,White,0,0,50,United-States,HS-grad,Private,,<=50K,46
Male,84409,White,9,Married-civ-spouse,Exec-managerial,Husband,White,0,0,35,United-States,HS-grad,Self-emp-inc,,>50K,61
Male,293196,White,9,Married-civ-spouse,Exec-managerial,Husband,White,7298,0,40,United-States,HS-grad,Self-emp-inc,,>50K,50
Male,241626,White,9,Never-married,Other-service,Own-child,White,0,0,30,United-States,HS-grad,Private,,<=50K,25
Female,520586,White,10,Divorced,Adm-clerical,Unmarried,White,0,0,39,United-States,Some-college,Private,,<=50K,40
Male,35633,White,10,Never-married,?,Not-in-family,White,0,0,40,?,Some-college,?,,<=50K,24
Male,302847,White,9,Married-civ-spouse,Craft-repair,Husband,White,0,0,54,United-States,HS-grad,Private,,<=50K,51
Male,165309,White,9,Married-civ-spouse,Protective-serv,Husband,White,0,0,40,United-States,HS-grad,State-gov,,<=50K,43
Male,117529,White,10,Married-civ-spouse,Farming-fishing,Husband,White,0,0,54,Mexico,Some-college,Private,,<=50K,34
Male,106092,White,9,Married-civ-spouse,Exec-managerial,Husband,White,0,0,45,United-States,HS-grad,Private,,>50K,46
Female,445824,White,14,Married-civ-spouse,Prof-specialty,Wife,White,0,0,50,United-States,Masters,State-gov,,>50K,28
Male,227332,Asian-Pac-Islander,13,Never-married,Transport-moving,Unmarried,Asian-Pac-Islander,0,0,40,?,Bachelors,Private,,<=50K,26
Male,275691,White,9,Never-married,Handlers-cleaners,Own-child,White,0,0,28,United-States,HS-grad,Private,,<=50K,20
Male,193459,White,11,Married-civ-spouse,Craft-repair,Husband,White,3411,0,40,United-States,Assoc-voc,Private,,<=50K,44
Male,284329,White,9,Widowed,Transport-moving,Unmarried,White,0,0,40,United-States,HS-grad,Private,,<=50K,51
Male,114691,White,13,Married-civ-spouse,Sales,Husband,White,0,0,60,United-States,Bachelors,Private,,>50K,33
Male,96062,White,12,Married-civ-spouse,Tech-support,Husband,White,0,0,40,United-States,Assoc-acdm,Private,,>50K,54
Female,133963,White,13,Married-civ-spouse,Prof-specialty,Wife,White,0,1977,40,United-States,Bachelors,Private,,>50K,50
Female,178506,Black,9,Divorced,Adm-clerical,Not-in-family,Black,0,0,40,United-States,HS-grad,Private,,<=50K,33
Male,350498,White,13,Married-civ-spouse,Adm-clerical,Husband,White,10605,0,20,United-States,Bachelors,Private,,>50K,65
#NAME?,131573,#NAME?,10,Never-married,?,Own-child,#NAME?,0,0,8,United-States,Some-college,?,,<=50K,22
Male,206291,White,15,Married-civ-spouse,Prof-specialty,Husband,White,0,0,40,United-States,Prof-school,Self-emp-not-inc,,<=50K,88
Male,182302,White,9,Divorced,Transport-moving,Not-in-family,White,0,0,40,United-States,HS-grad,Private,,<=50K,40
Female,241346,White,9,Divorced,Adm-clerical,Not-in-family,White,0,0,43,United-States,HS-grad,Private,,<=50K,#NAME?
Female,157043,Black,7,Divorced,Other-service,Not-in-family,Black,0,0,40,United-States,11th,Private,,<=50K,50
Male,404616,White,14,Married-civ-spouse,Farming-fishing,Not-in-family,White,0,0,99,United-States,Masters,Private,,>50K,25
Male,411862,White,11,Never-married,Other-service,Not-in-family,White,0,0,30,United-States,Assoc-voc,Private,,<=50K,20
Male,183013,White,9,Married-civ-spouse,Other-service,Husband,White,0,0,40,United-States,HS-grad,Private,,<=50K,47
Male,169982,White,10,Married-civ-spouse,?,Husband,White,0,0,40,United-States,Some-college,?,,>50K,58
Female,188544,White,11,Never-married,Adm-clerical,Own-child,White,0,0,30,United-States,Assoc-voc,Private,,<=50K,22
Male,356619,White,9,Married-civ-spouse,Prof-specialty,Husband,White,0,0,48,United-States,HS-grad,State-gov,,>50K,50
Female,45857,White,9,Never-married,Adm-clerical,Unmarried,White,0,0,40,United-States,HS-grad,Private,,<=50K,47
Male,289886,Asian-Pac-Islander,7,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,0,0,45,United-States,11th,Local-gov,,<=50K,24
Male,146015,#NAME?,9,Married-civ-spouse,?,Husband,#NAME?,0,0,40,United-States,HS-grad,?,,>50K,50
Female,216237,White,13,Divorced,Exec-managerial,Not-in-family,White,0,0,45,United-States,Bachelors,Private,,>50K,40
Male,#NAME?,White,13,Married-civ-spouse,Prof-specialty,Husband,White,0,0,40,United-States,Bachelors,Private,,<=50K,36
Male,202952,White,9,Married-civ-spouse,Adm-clerical,Husband,White,0,0,40,United-States,HS-grad,Private,,<=50K,32
Male,167725,White,9,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,HS-grad,Private,,<=50K,44
Male,165637,White,14,Married-civ-spouse,?,Husband,White,0,0,40,United-States,Masters,?,,<=50K,51
Female,43280,Black,10,Never-married,Exec-managerial,Own-child,Black,0,0,40,United-States,Some-college,Federal-gov,,<=50K,59
Male,118779,White,9,Married-civ-spouse,Craft-repair,Husband,White,0,0,30,United-States,HS-grad,Private,,<=50K,65
Female,191269,White,13,Never-married,Adm-clerical,Not-in-family,White,0,0,65,United-States,Bachelors,State-gov,,<=50K,24
Male,247507,White,13,Never-married,Prof-specialty,Own-child,White,0,0,35,United-States,Bachelors,Local-gov,,<=50K,27
Male,239155,White,11,Divorced,Other-service,Not-in-family,White,0,0,40,United-States,Assoc-voc,Private,,<=50K,51
Male,182862,White,10,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,Some-college,Private,,>50K,48
Male,33886,White,9,Married-civ-spouse,Transport-moving,Husband,White,0,0,60,United-States,HS-grad,Private,,<=50K,39
Male,444304,White,13,Married-civ-spouse,Tech-support,Husband,White,0,0,40,United-States,Bachelors,Private,,<=50K,28
Female,187161,White,10,Never-married,Other-service,Own-child,White,0,0,25,United-States,Some-college,Private,,<=50K,19
Female,116892,Black,13,Divorced,Prof-specialty,Not-in-family,Black,0,0,40,United-States,Bachelors,Local-gov,,<=50K,49
Male,176813,White,12,Married-civ-spouse,Prof-specialty,Husband,White,0,0,60,United-States,Assoc-acdm,Local-gov,,<=50K,51
Male,151616,White,14,Married-civ-spouse,Prof-specialty,Husband,White,0,0,55,United-States,Masters,Private,,<=50K,59
Female,240747,White,9,Never-married,Machine-op-inspct,Own-child,White,0,0,40,Dominican-Republic,HS-grad,Private,,<=50K,18
Male,75472,White,9,Married-civ-spouse,Craft-repair,Husband,White,4386,0,40,?,HS-grad,Private,,<=50K,50
Male,320818,Black,9,Married-civ-spouse,Adm-clerical,Husband,Black,0,0,80,United-States,HS-grad,Federal-gov,,>50K,45
Male,235271,White,13,Married-civ-spouse,Prof-specialty,Husband,White,0,0,50,United-States,Bachelors,Local-gov,,>50K,30
Male,166497,White,13,Divorced,Craft-repair,Not-in-family,White,0,0,35,United-States,Bachelors,Private,,<=50K,37
Male,344060,White,13,Never-married,Other-service,Not-in-family,White,0,0,40,United-States,Bachelors,Private,,>50K,44
Male,221196,Black,#NAME?,Married-civ-spouse,Craft-repair,Husband,Black,0,0,40,United-States,?,Private,,<=50K,33
Male,113544,White,14,Married-civ-spouse,Sales,Husband,White,0,0,40,United-States,Masters,Self-emp-inc,,>50K,61
Male,321117,White,9,Married-civ-spouse,Protective-serv,Husband,White,0,0,40,United-States,HS-grad,Local-gov,,<=50K,61
Male,79619,White,13,Married-civ-spouse,Sales,Husband,White,0,0,42,United-States,Bachelors,Private,,>50K,38
Male,42004,White,10,Never-married,?,Own-child,White,0,0,30,United-States,Some-college,?,,<=50K,22
Male,135289,White,9,Married-civ-spouse,Machine-op-inspct,Husband,White,0,0,45,United-States,HS-grad,Private,,<=50K,36
Male,320984,White,10,Married-civ-spouse,Sales,Husband,White,5178,0,60,United-States,Some-college,Self-emp-inc,,>50K,44
Male,203070,White,10,Separated,Adm-clerical,Own-child,White,0,0,62,United-States,Some-college,Private,,<=50K,37
Female,#NAME?,White,10,Divorced,Craft-repair,Unmarried,White,0,0,20,United-States,Some-college,Private,,<=50K,31
Male,99185,White,16,Married-civ-spouse,Prof-specialty,Husband,White,15024,0,45,United-States,Doctorate,Private,,>50K,54
Male,205839,White,10,Never-married,Other-service,Own-child,White,0,0,16,United-States,Some-college,Private,,<=50K,20
Female,150389,White,13,Widowed,?,Not-in-family,White,0,0,40,United-States,Bachelors,?,,>50K,63
Male,243631,Amer-Indian-Eskimo,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,7688,0,40,United-States,Some-college,Self-emp-not-inc,,>50K,48
Female,163003,Asian-Pac-Islander,9,Divorced,?,Not-in-family,Asian-Pac-Islander,0,0,41,China,HS-grad,?,,<=50K,33
Male,231263,White,13,Divorced,Exec-managerial,Not-in-family,White,4650,0,45,United-States,Bachelors,Private,,<=50K,31
Male,200818,White,15,Married-civ-spouse,Prof-specialty,Husband,White,0,0,40,United-States,Prof-school,Private,,>50K,38
Male,247379,White,9,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,HS-grad,Self-emp-not-inc,,>50K,45
Male,349151,White,9,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,HS-grad,Private,,<=50K,48
Male,22154,White,10,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,Some-college,Private,,<=50K,53
Female,176317,White,9,Widowed,Adm-clerical,Own-child,White,0,0,40,United-States,HS-grad,Private,,<=50K,55
Male,22245,White,14,Married-civ-spouse,Transport-moving,Husband,White,0,0,72,?,Masters,Private,,>50K,38
Female,236436,White,9,Never-married,Adm-clerical,Not-in-family,White,0,0,40,United-States,HS-grad,Private,,<=50K,29
Male,354078,White,13,Married-civ-spouse,Prof-specialty,Husband,White,0,0,60,United-States,Bachelors,Private,,>50K,36
Male,166813,White,10,Married-civ-spouse,Farming-fishing,Husband,White,0,0,60,United-States,Some-college,Self-emp-not-inc,,<=50K,42
Female,358740,White,9,Divorced,Adm-clerical,Unmarried,White,0,0,40,England,HS-grad,Private,,<=50K,50
Male,#NAME?,White,15,Married-civ-spouse,Prof-specialty,Husband,White,0,0,35,United-States,Prof-school,Self-emp-not-inc,,<=50K,75
Male,265266,White,13,Married-civ-spouse,Prof-specialty,Husband,White,0,1902,40,United-States,Bachelors,Private,,>50K,46
Female,31838,White,9,Divorced,Adm-clerical,Unmarried,White,0,0,40,United-States,HS-grad,Federal-gov,,<=50K,52
Female,175034,White,13,Never-married,Adm-clerical,Not-in-family,White,0,0,40,United-States,Bachelors,Private,,<=50K,27
Male,413297,White,9,Married-civ-spouse,Craft-repair,Husband,White,0,0,45,United-States,HS-grad,Private,,<=50K,43
Female,106347,Black,7,Separated,Other-service,Not-in-family,Black,0,0,42,United-States,11th,Private,,<=50K,31
Female,174754,White,10,Never-married,Sales,Not-in-family,White,0,0,30,United-States,Some-college,Private,,<=50K,23
Female,441454,White,9,Never-married,Sales,Not-in-family,White,0,0,24,United-States,HS-grad,Private,,<=50K,34
Female,209344,White,9,Married-civ-spouse,Sales,Other-relative,White,0,0,40,Cuba,HS-grad,Self-emp-not-inc,,<=50K,41
Female,185732,#NAME?,9,Never-married,Other-service,Own-child,#NAME?,0,0,30,United-States,HS-grad,Private,,<=50K,31
Female,65372,White,10,Never-married,Adm-clerical,Own-child,White,0,0,40,United-States,Some-college,Private,,<=50K,42
Male,#NAME?,White,14,Never-married,Prof-specialty,Not-in-family,White,0,0,45,United-States,Masters,Private,,>50K,35
Female,326297,White,9,Separated,Adm-clerical,Not-in-family,White,0,0,25,United-States,HS-grad,Private,,<=50K,55
Female,194630,White,9,Widowed,Exec-managerial,Not-in-family,White,0,0,40,United-States,HS-grad,State-gov,,<=50K,36
Male,167414,White,9,Married-civ-spouse,Exec-managerial,Husband,White,0,0,59,United-States,HS-grad,Self-emp-not-inc,,>50K,65
Male,165799,White,10,Never-married,Other-service,Not-in-family,White,0,0,12,United-States,Some-college,Local-gov,,<=50K,38
Female,192866,White,10,Widowed,Other-service,Not-in-family,White,0,0,20,United-States,Some-college,Private,,<=50K,62
Male,166459,White,15,Married-civ-spouse,Prof-specialty,Husband,White,99999,0,60,United-States,Prof-school,Self-emp-inc,,>50K,54
Male,148995,White,9,Divorced,Adm-clerical,Not-in-family,White,0,0,40,United-States,HS-grad,Private,,<=50K,49
Female,190040,White,9,Married-civ-spouse,Adm-clerical,Wife,White,0,0,40,United-States,HS-grad,Private,,<=50K,34
Female,209432,White,9,Never-married,Handlers-cleaners,Own-child,White,0,0,40,United-States,HS-grad,Private,,<=50K,32
Male,229465,White,14,Married-civ-spouse,Exec-managerial,Husband,White,15024,0,50,United-States,Masters,Self-emp-inc,,>50K,51
Male,397466,White,10,Married-civ-spouse,Exec-managerial,Husband,White,0,0,60,United-States,Some-college,Self-emp-not-inc,,<=50K,48
Male,283767,White,9,Married-civ-spouse,Adm-clerical,Husband,White,0,0,40,?,HS-grad,Private,,<=50K,30
Female,202452,White,9,Divorced,Adm-clerical,Not-in-family,White,0,0,43,United-States,HS-grad,Federal-gov,,<=50K,52
Male,218555,White,10,Never-married,Transport-moving,Not-in-family,White,0,1762,40,United-States,Some-college,Self-emp-not-inc,,<=50K,28
Male,128604,Asian-Pac-Islander,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,0,0,40,United-States,HS-grad,Private,,<=50K,29
Female,65466,White,13,Never-married,Adm-clerical,Not-in-family,White,0,0,50,United-States,Bachelors,Private,,<=50K,38
Male,#NAME?,White,9,Married-civ-spouse,Sales,Husband,White,0,0,50,United-States,HS-grad,Private,,>50K,57
Male,369468,White,13,Married-civ-spouse,Prof-specialty,Husband,White,0,0,40,United-States,Bachelors,Federal-gov,,>50K,43
Male,136137,White,10,Separated,Adm-clerical,Not-in-family,White,0,0,40,United-States,Some-college,State-gov,,<=50K,37
Male,236770,White,9,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,HS-grad,Private,,<=50K,30
Male,89534,White,9,Married-civ-spouse,Transport-moving,Husband,White,0,0,48,United-States,HS-grad,Private,,>50K,53
Female,195779,White,11,Widowed,?,Not-in-family,White,0,0,1,United-States,Assoc-voc,?,,<=50K,69
Female,29778,White,9,Widowed,Other-service,Not-in-family,White,0,0,37,United-States,HS-grad,Private,,<=50K,73
Male,153516,White,10,Never-married,Craft-repair,Own-child,White,0,0,35,United-States,Some-college,Self-emp-inc,,<=50K,22
Female,163594,White,9,Never-married,Sales,Not-in-family,White,0,0,45,United-States,HS-grad,Private,,<=50K,31
Male,189623,#NAME?,13,Married-civ-spouse,Prof-specialty,Husband,#NAME?,0,1887,40,United-States,Bachelors,Private,,>50K,38
Male,343748,White,10,Married-civ-spouse,Craft-repair,Husband,White,0,0,35,United-States,Some-college,Self-emp-not-inc,,<=50K,50
